used_memory,heap_memory,free_blocks,external_fragmentation,internal_fragmentation
346368,427400,63,0.969607,0
345776,427400,64,0.969861,0
348424,430096,64,0.969861,0
350800,432520,64,0.969861,0
354168,435936,64,0.969861,0
350952,435936,65,0.956592,0
351440,435936,65,0.963563,0
348960,435936,65,0.955626,0
348176,435936,66,0.956078,0
345824,435936,66,0.957408,0
342376,435936,67,0.958313,0
340568,435936,66,0.959251,0
343192,435936,66,0.958801,0
346952,439744,66,0.958801,0
349120,439744,66,0.958459,0
347944,439744,67,0.959063,0
345736,439744,67,0.956518,0
344304,439744,68,0.957254,0
344464,439744,68,0.959613,0
344720,439744,68,0.960609,0
342336,439744,67,0.936414,0
338976,439744,67,0.938823,0
342744,439744,67,0.941406,0
346672,439744,67,0.959696,0
343792,439744,66,0.918546,0
346904,439744,66,0.953947,0
349992,439744,66,0.957999,0
352560,439744,66,0.959286,0
350392,439744,66,0.956970,0
351008,439744,66,0.960099,0
352160,439744,66,0.964592,0
348960,439744,66,0.937876,0
347240,439744,66,0.939222,0
348336,439744,66,0.952575,0
345712,439744,66,0.954099,0
343336,439744,67,0.955375,0
343360,439744,67,0.956180,0
344736,439744,67,0.958960,0
342880,439744,66,0.949004,0
346768,439744,66,0.957968,0
345672,439744,65,0.950111,0
345512,439744,66,0.950206,0
347432,439744,66,0.957650,0
348912,439744,66,0.966052,0
349896,439744,66,0.966014,0
350424,439744,66,0.967399,0
354352,443720,66,0.967399,0
353320,443720,67,0.967823,0
357064,447512,67,0.967823,0
354280,447512,68,0.966088,0
355344,447512,68,0.968488,0
355952,447512,68,0.970421,0
353720,447512,67,0.928087,0
353544,447512,68,0.928240,0
351768,447512,68,0.929786,0
351808,447512,68,0.930754,0
348744,447512,69,0.933175,0
347432,447512,69,0.934196,0
346320,447512,69,0.935043,0
347576,447512,69,0.948766,0
346312,447512,68,0.949539,0
347072,447512,68,0.958121,0
345440,447512,68,0.958893,0
345704,447512,68,0.960250,0
343632,447512,67,0.961178,0
344480,447512,67,0.961582,0
345504,447512,67,0.962272,0
345464,447512,68,0.962289,0
346584,447512,68,0.963313,0
349096,447512,68,0.964895,0
348112,447512,68,0.965305,0
352072,451520,68,0.965305,0
351456,451520,68,0.965564,0
349832,451520,67,0.965423,0
346744,451520,67,0.934351,0
344592,451520,67,0.935855,0
341504,451520,68,0.937853,0
343720,451520,68,0.959362,0
341800,451520,68,0.957986,0
341312,451520,69,0.958192,0
344488,451520,69,0.959038,0
340560,451520,70,0.960646,0
337000,451520,69,0.947064,0
336224,451520,69,0.947481,0
339264,451520,69,0.961186,0
343288,455592,69,0.961186,0
345112,455592,69,0.960537,0
343848,455592,69,0.961050,0
341488,455592,69,0.961959,0
338560,455592,69,0.960238,0
342648,455592,69,0.961526,0
338688,455592,70,0.962661,0
335744,455592,71,0.963670,0
336104,455592,71,0.963828,0
338840,455592,71,0.963179,0
341160,455592,71,0.965661,0
345224,459704,71,0.965661,0
348336,459704,71,0.968728,0
348040,459704,71,0.968834,0
344856,459704,71,0.958558,0
345128,459704,71,0.961521,0
346648,459704,71,0.969245,0
346992,459704,71,0.969599,0
349936,459704,71,0.968920,0
353456,463272,71,0.968920,0
356784,466648,71,0.968920,0
353416,466648,71,0.943216,0
353832,466648,71,0.947526,0
356000,466648,71,0.968667,0
354000,466648,72,0.969285,0
352464,466648,72,0.965171,0
355656,466648,72,0.968775,0
358376,466648,72,0.968378,0
357864,466648,72,0.968560,0
361456,470288,72,0.968560,0
364456,470288,72,0.968393,0
364304,470288,72,0.968459,0
364552,470288,72,0.968784,0
367136,470288,72,0.970070,0
366136,470288,72,0.966267,0
368704,470288,72,0.969549,0
367672,470288,73,0.969894,0
370176,470288,73,0.969388,0
